Date,BTC-USD_ret
2022-04-23,-0.0063811726165236005
2022-04-24,-0.0004416040475622163
2022-04-25,0.025057850055308917
2022-04-26,-0.057858267871623625
2022-04-27,0.029478882606909007
2022-04-28,0.013575224570606004
2022-04-29,-0.02926557389929385
2022-04-30,-0.023179313474195662
2022-05-01,0.019997911964443782
2022-05-02,0.001565786170879102
2022-05-03,-0.020215120218891713
2022-05-04,0.051599856624237495
2022-05-05,-0.07867402068901796
2022-05-06,-0.014606061408683924
2022-05-07,-0.014954355270636377
2022-05-08,-0.040636848764922684
2022-05-09,-0.11046369999353145
2022-05-10,0.02396125848050934
2022-05-11,-0.06725839173272163
2022-05-12,0.003849706798608521
2022-05-13,0.008102229834508146
2022-05-14,0.027939733537411415
2022-05-15,0.03999325713567892
2022-05-16,-0.046069001557128786
2022-05-17,0.018850785235190015
2022-05-18,-0.05605711989808215
2022-05-19,0.05550304428240649
2022-05-20,-0.036734890846488066
2022-05-21,0.007927413013061102
2022-05-22,0.030289794482822652
2022-05-23,-0.04039123144227663
2022-05-24,0.019130468401079792
2022-05-25,-0.003143576713387941
2022-05-26,-0.009983529917456657
2022-05-27,-0.02185551924250806
2022-05-28,0.006543557286537771
2022-05-29,0.02190035821988534
2022-05-30,0.07744470968730455
2022-05-31,0.0020777630413166825
2022-06-01,-0.06269536357891181
2022-06-02,0.02243049790035867
2022-06-03,-0.02504629358369581
2022-06-04,0.004326748833952898
2022-06-05,0.00247203631266113
2022-06-06,0.048952630028413324
2022-06-07,-0.006859698773187373
2022-06-08,-0.03020730515832104
2022-06-09,-0.003387708269364409
2022-06-10,-0.03414563715680452
2022-06-11,-0.024858994495164377
2022-06-12,-0.056351073137826724
2022-06-13,-0.15974726027617203
2022-06-14,-0.012477914053041661
2022-06-15,0.01648355417709846
2022-06-16,-0.09707194434960298
2022-06-17,0.004407495444594733
2022-06-18,-0.07101780974085614
2022-06-19,0.0807475952890373
2022-06-20,0.002251010260589048
2022-06-21,0.0053914098304885805
2022-06-22,-0.034937106663198714
2022-06-23,0.05497803800296652
2022-06-24,0.006913598955313738
2022-06-25,0.012748964915301864
2022-06-26,-0.02209261947079333
2022-06-27,-0.013877981325425726
2022-06-28,-0.02193553187871977
2022-06-29,-0.008708372798288844
2022-06-30,-0.01588223750298734
2022-07-01,-0.02604834458398897
2022-07-02,-0.0014069651515379311
2022-07-03,0.002848954556089245
2022-07-04,0.04841073013105235
2022-07-05,-0.0020338071321012174
2022-07-06,0.017737930428710857
2022-07-07,0.053013857820514154
2022-07-08,0.004322538045727464
2022-07-09,-0.006392223420980114
2022-07-10,-0.03388990349346599
2022-07-11,-0.04265931997884009
2022-07-12,-0.03237979740682695
2022-07-13,0.04596171114078618
2022-07-14,0.017704551212910147
2022-07-15,0.012951348577769028
2022-07-16,0.01698899533192111
2022-07-17,-0.01939436147960416
2022-07-18,0.08211740099467768
2022-07-19,0.0401919693193753
2022-07-20,-0.006742410894342465
2022-07-21,-0.0028884421706671937
2022-07-22,-0.01941107679491816
2022-07-23,-0.010983941711781742
2022-07-24,0.006395837363315726
2022-07-25,-0.05517510011323534
2022-07-26,-0.005708686992848544
2022-07-27,0.0796052030234431
2022-07-28,0.0398306162434614
2022-07-29,-0.0016462880701044735
2022-07-30,-0.006235163651508224
2022-07-31,-0.013497960448739299
2022-08-01,-0.0009725914343493569
2022-08-02,-0.014415336683737068
2022-08-03,-0.0057275961266136655
2022-08-04,-0.009434736504108754
2022-08-05,0.029091011085651708
2022-08-06,-0.014085221654344782
2022-08-07,0.009346662498644243
2022-08-08,0.02733856978257987
2022-08-09,-0.02709709734425869
2022-08-10,0.033815983988709775
2022-08-11,0.00041284726535173455
2022-08-12,0.018586602023192844
2022-08-13,0.0008708010561344626
2022-08-14,-0.004288162539464846
2022-08-15,-0.007498615226969818
2022-08-16,-0.010510085263709001
2022-08-17,-0.02291530796119967
2022-08-18,-0.005281958173694035
2022-08-19,-0.10059931398792521
2022-08-20,0.013819043648011897
2022-08-21,0.01738918520335342
2022-08-22,-0.006279006699941081
2022-08-23,0.006036741981122917
2022-08-24,-0.006181150878381003
2022-08-25,0.009623023027591993
2022-08-26,-0.06207539958496022
2022-08-27,-0.010773990107132536
2022-08-28,-0.021201944769558057
2022-08-29,0.03472427641744291
2022-08-30,-0.024691382971281484
2022-08-31,0.012777568511970205
2022-09-01,0.0038592451457939436
2022-09-02,-0.007818752974256604
2022-09-03,-0.006894600364241943
2022-09-04,0.007796708085036963
2022-09-05,-0.008722884940063236
2022-09-06,-0.04919669232863699
2022-09-07,0.024029314602578067
2022-09-08,0.0020481649337233954
2022-09-09,0.10612188190716765
2022-09-10,0.014002365912589188
2022-09-11,0.004092001431295067
2022-09-12,0.027616624254801714
2022-09-13,-0.09270006906083372
2022-09-14,-0.0027402074343571003
2022-09-15,-0.026672422800232853
2022-09-16,0.003622774615297697
2022-09-17,0.017953757980268437
2022-09-18,-0.035179114785287124
2022-09-19,0.006417415961943007
2022-09-20,-0.033428956945789956
2022-09-21,-0.018177571658806957
2022-09-22,0.04669928789927913
2022-09-23,-0.005970680514919002
2022-09-24,-0.01868762076318642
2022-09-25,-0.007124358610731463
2022-09-26,0.022368473265013344
2022-09-27,-0.005832956039052206
2022-09-28,0.016544467837213528
2022-09-29,0.007532412719634118
2022-09-30,-0.0072171538473359
2022-10-01,-0.0061596674907298254
2022-10-02,-0.013876706359042923
2022-10-03,0.030427924155919772
2022-10-04,0.036347275524413414
2022-10-05,-0.008660486125090072
2022-10-06,-0.01018185214187517
2022-10-07,-0.02047530303595302
2022-10-08,-0.006665076603316944
2022-10-09,0.0015377290838616275
2022-10-10,-0.01568110303046133
2022-10-11,-0.00470529894576166
2022-10-12,0.005565325579645286
2022-10-13,0.011768739552548313
2022-10-14,-0.010176392755898878
2022-10-15,-0.0061515479500473536
2022-10-16,0.010513049302600663
2022-10-17,0.014670058500208416
2022-10-18,-0.011065647631146036
2022-10-19,-0.010079479991405349
2022-10-20,-0.004482602172654282
2022-10-21,0.006231244583192241
2022-10-22,0.0018631248583989013
2022-10-23,0.018680488353712166
2022-10-24,-0.011316781236911488
2022-10-25,0.03878330120960949
2022-10-26,0.03356831063305088
2022-10-27,-0.0233314959115013
2022-10-28,0.015257721000682789
2022-10-29,0.01083375534148523
2022-10-30,-0.008784170461560437
2022-10-31,-0.006776156462742766
2022-11-01,-0.0005123007449325812
2022-11-02,-0.015902620594443806
2022-11-03,0.0025042468919260763
2022-11-04,0.0463751969796804
2022-11-05,0.006405611254872046
2022-11-06,-0.01673684363155281
2022-11-07,-0.015466997985227438
2022-11-08,-0.10006131594948431
2022-11-09,-0.14349022466876316
2022-11-10,0.10742489862358795
2022-11-11,-0.03141443647663533
2022-11-12,-0.013802006476365758
2022-11-13,-0.026538209918333333
2022-11-14,0.016194463988263186
2022-11-15,0.016031463998783302
2022-11-16,-0.0127437818409466
2022-11-17,0.0010845070736082985
2022-11-18,0.0006148167681003791
2022-11-19,0.0008246325823211276
2022-11-20,-0.025115259939095247
2022-11-21,-0.030969374751391165
2022-11-22,0.025494274188105903
2022-11-23,0.02600021570334854
2022-11-24,-0.0003757930043709612
2022-11-25,-0.004975953615638518
2022-11-26,-0.0034839061881034583
2022-11-27,-0.0011937537130568554
2022-11-28,-0.013822428939733733
2022-11-29,0.014038085481754337
2022-11-30,0.044000289316970864
2022-12-01,-0.011732697360023692
2022-12-02,0.007162515027905547
2022-12-03,-0.010558102652595158
2022-12-04,0.013144481522908036
2022-12-05,-0.00908673304822849
2022-12-06,0.006755753090715411
2022-12-07,-0.01412428087141393
2022-12-08,0.022871839541696026
2022-12-09,-0.005821360340788395
2022-12-10,-0.00025843080632004245
2022-12-11,-0.0014321702613265819
2022-12-12,0.005977723618808328
2022-12-13,0.033410801008343594
2022-12-14,0.0019307922256450727
2022-12-15,-0.02530276169357326
2022-12-16,-0.04131220425223303
2022-12-17,0.008866650272798315
2022-12-18,-0.0022098857704312413
2022-12-19,-0.01899375344110854
2022-12-20,0.028384068842582266
2022-12-21,-0.005250676176186131
2022-12-22,0.0007615052090579333
2022-12-23,-0.001983838015767403
2022-12-24,0.003024520816182319
2022-12-25,-0.000342451024228807
2022-12-26,0.004620497716771643
2022-12-27,-0.011975957353969946
2022-12-28,-0.009846255365429935
2022-12-29,0.0054232979508825885
2022-12-30,-0.002388838052975517
2022-12-31,-0.0033181483870876605
2023-01-01,0.0046885633896178724
2023-01-02,0.0038129515588565255
2023-01-03,-0.000516121662866742
2023-01-04,0.010994150293785143
2023-01-05,-0.0015715814888571655
2023-01-06,0.006844106816741524
2023-01-07,0.00018342264818071996
2023-01-08,0.008025112314249405
2023-01-09,0.006167530562816603
2023-01-10,0.014522576515372032
2023-01-11,0.02800615102017323
2023-01-12,0.052115795988246116
2023-01-13,0.05511441660269112
2023-01-14,0.05357847423830919
2023-01-15,-0.004552757413617381
2023-01-16,0.013832516023570829
2023-01-17,-0.00038325091993141047
2023-01-18,-0.022339524368838015
2023-01-19,0.019238045679950355
2023-01-20,0.07539125404137925
2023-01-21,0.004457126566322689
2023-01-22,-0.002511630794474806
2023-01-23,0.009419529327844067
2023-01-24,-0.012991945703908492
2023-01-25,0.021266153759075257
2023-01-26,-0.003680359408276712
2023-01-27,0.0019950339114214177
2023-01-28,-0.0020641809553220147
2023-01-29,0.03228143207915801
2023-01-30,-0.03930367092328346
2023-01-31,0.013097316769725253
2023-02-01,0.025259482888651652
2023-02-02,-0.01061797692681965
2023-02-03,-0.0009606745041729203
2023-02-04,-0.005009723012217249
2023-02-05,-0.01612309690031044
2023-02-06,-0.008518883333286542
2023-02-07,0.022151986720186922
2023-02-08,-0.013965290320121615
2023-02-09,-0.04883996317743455
2023-02-10,-0.007693073387383564
2023-02-11,0.010146854341645195
2023-02-12,-0.003779998514005456
2023-02-13,0.0009132665684197239
2023-02-14,0.018924303145655852
2023-02-15,0.09392266116037784
2023-02-16,-0.028154173176657027
2023-02-17,0.03988096453648349
2023-02-18,0.0030805588480080637
2023-02-19,-0.012728023845912761
2023-02-20,0.020614650916729094
2023-02-21,-0.01581991113645098
2023-02-22,-0.01012875204423358
2023-02-23,-0.00997780485063493
2023-02-24,-0.03129201289670536
2023-02-25,-0.0009807668166905703
2023-02-26,0.016648614774302573
2023-02-27,-0.0016273269569350157
2023-02-28,-0.01596393470118429
2023-03-01,0.02156606219747892
2023-03-02,-0.007235050302163204
2023-03-03,-0.047402129167592566
2023-03-04,-0.0004172164631153219
2023-03-05,0.0036756935285233716
2023-03-06,-0.00025655126328649747
2023-03-07,-0.00936203961743065
2023-03-08,-0.022578517406286358
2023-03-09,-0.06239311158608585
2023-03-10,-0.008632183779056501
2023-03-11,0.022051846825845045
2023-03-12,0.07422977009964415
2023-03-13,0.09175187888693825
2023-03-14,0.022669294883089997
2023-03-15,-0.014956444322371198
2023-03-16,0.027766213062754286
2023-03-17,0.0946457745317153
2023-03-18,-0.01670259464889101
2023-03-19,0.039783493752593824
2023-03-20,-0.00968089417783835
2023-03-21,0.014714466837708162
2023-03-22,-0.030820008681536337
2023-03-23,0.03759177902540278
2023-03-24,-0.02967065403073854
2023-03-25,5.17171735541222e-05
2023-03-26,0.018171608313816145
2023-03-27,-0.03052194511765327
2023-03-28,0.004725228944394866
2023-03-29,0.0396180637553154
2023-03-30,-0.0111074503792854
2023-03-31,0.015871042968584437
2023-04-01,-0.0023684272611504964
2023-04-02,-0.00745226498561502
2023-04-03,-0.014507018470504951
2023-04-04,0.0135971982612757
2023-04-05,0.000351267384649967
2023-04-06,-0.004749940528704033
2023-04-07,-0.004217681389550476
2023-04-08,0.0007854922772632111
2023-04-09,0.013784839213681899
2023-04-10,0.04658621825410658
2023-04-11,0.019629666758571807
2023-04-12,-0.003175315803583212
2023-04-13,0.00862713483952482
2023-04-14,0.002849851088919886
2023-04-15,-0.005484641300179338
2023-04-16,-0.00010358775680330279
2023-04-17,-0.028708571396173888
2023-04-18,0.032348662229154
2023-04-19,-0.0518092051895368
2023-04-20,-0.020008250880993006
2023-04-21,-0.034308522518338824
2023-04-22,0.01981858797984626
2023-04-23,-0.008128524647254443
2023-04-24,-0.002393679129772508
2023-04-25,0.02841955147295372
2023-04-26,0.004066170397882152
2023-04-27,0.036980508331842854
2023-04-28,-0.00453030993708059
2023-04-29,-0.0031279011203009244
2023-04-30,0.000694680667924441
2023-05-01,-0.04022160164248023
2023-05-02,0.020966033026897257
2023-05-03,0.01135862564681589
2023-05-04,-0.005467695268338013
2023-05-05,0.023803407820215394
2023-05-06,-0.021323001096775096
2023-05-07,-0.015556145829018653
2023-05-08,-0.026733637409259936
2023-05-09,-0.0012817829272578907
2023-05-10,-0.0013384371045779275
2023-05-11,-0.022481076150133283
2023-05-12,-0.007251596524522896
2023-05-13,-0.0007801573211611013
2023-05-14,0.005471927993601522
2023-05-15,0.009730726801279843
2023-05-16,-0.005738415341494774
2023-05-17,0.013394867282656264
2023-05-18,-0.02067950762275983
2023-05-19,0.0021585968530852817
2023-05-20,0.008905016115201336
2023-05-21,-0.013850552916312875
2023-05-22,0.0036425134576618667
2023-05-23,0.013945303754316907
2023-05-24,-0.03272302765106416
2023-05-25,0.005368887301425707
2023-05-26,0.009181223884829448
2023-05-27,0.005578834405180588
2023-05-28,0.0453058267244435
2023-05-29,-0.0120973437068298
2023-05-30,-0.0015690671469931194
2023-05-31,-0.01742420455507676
2023-06-01,-0.014683709247646393
2023-06-02,0.01601855426947596
2023-06-03,-0.0064023326039167605
2023-06-04,0.001622799291266075
2023-06-05,-0.05011119223804861
2023-06-06,0.057402171630208665
2023-06-07,-0.03277624957004588
2023-06-08,0.0061572444403654725
2023-06-09,-0.0010503081775867784
2023-06-10,-0.02375852931180167
2023-06-11,0.0034399794195076883
2023-06-12,-0.001452109670044499
2023-06-13,0.0006265231396582749
2023-06-14,-0.030636253390914137
2023-06-15,0.017979087727655774
2023-06-16,0.029365685552642073
2023-06-17,0.006959002900740696
2023-06-18,-0.006580854145875503
2023-06-19,0.019547852547670663
2023-06-20,0.05498705349618893
2023-06-21,0.06000562340273241
2023-06-22,-0.0038303689299371557
2023-06-23,0.02618280743799839
2023-06-24,-0.0047815994828226405
2023-06-25,-0.002240147837737516
2023-06-26,-0.006861189753050945
2023-06-27,0.013776598074988877
2023-06-28,-0.01961401038928634
2023-06-29,0.011935868224670187
2023-06-30,0.0010477918298796851
2023-07-01,0.0037019798257575953
2023-07-02,0.0010033124506771962
2023-07-03,0.01749367929268808
2023-07-04,-0.012159843310882601
2023-07-05,-0.0085586975402272
2023-07-06,-0.019821224171432172
2023-07-07,0.014474667943441766
2023-07-08,-0.0016387902600796256
2023-07-09,-0.004004505286051452
2023-07-10,0.008061862007427312
2023-07-11,0.006788889103658935
2023-07-12,-0.007488490028050299
2023-07-13,0.03568093437476372
2023-07-14,-0.036280934592069825
2023-07-15,-0.001261344778969442
2023-07-16,-0.001540603578530031
2023-07-17,-0.0034131272874816654
2023-07-18,-0.009597533349379406
2023-07-19,0.0019212301525000086
2023-07-20,-0.0040752996439197275
2023-07-21,0.0039181140710413676
2023-07-22,-0.004578641136054662
2023-07-23,0.010504447141318263
2023-07-24,-0.03016908602087709
2023-07-25,0.0017299501204297574
2023-07-26,0.004365152978824893
2023-07-27,-0.004915119656712763
2023-07-28,0.0037163327075591113
2023-07-29,0.001284885528077373
2023-07-30,-0.002779902682116475
2023-07-31,-0.0015438698273756435
2023-08-01,0.015245275282999904
2023-08-02,-0.01764989082843693
2023-08-03,0.0009166006009861949
2023-08-04,-0.0035843942133476636
2023-08-05,-0.0010994270766331304
2023-08-06,-9.347950838400898e-06
2023-08-07,0.004776645775930843
2023-08-08,0.020044635853149417
2023-08-09,-0.006853508270246889
2023-08-10,-0.004461964714047806
2023-08-11,-0.001083159880198692
2023-08-12,0.0006207965516027425
2023-08-13,-0.004523080645381872
2023-08-14,0.004286776125049352
2023-08-15,-0.008096168172366025
2023-08-16,-0.016063173634291772
2023-08-17,-0.07097917151940503
2023-08-18,-0.02306411031148714
2023-08-19,0.0017907574452629138
2023-08-20,0.00357825614760654
2023-08-21,-0.002498831574187843
2023-08-22,-0.0035401882238949023
2023-08-23,0.015365306423789304
2023-08-24,-0.01018731988472621
2023-08-25,-0.004384352975912553
2023-08-26,-0.0015051281432193475
2023-08-27,0.0031232321991347956
2023-08-28,0.0006307866874213364
2023-08-29,0.062101924766441385
2023-08-30,-0.015512708305083889
2023-08-31,-0.0500340578984273
2023-09-01,-0.005042060225742162
2023-09-02,0.0026384615075991658
2023-09-03,0.0038953327054152
2023-09-04,-0.006051329012069284
2023-09-05,-0.0012565113521479931
2023-09-06,-0.0010374752516241204
2023-09-07,0.018908652030005024
2023-09-08,-0.012749181613965876
2023-09-09,-0.0003851113886439439
2023-09-10,-0.0024502611024840304
2023-09-11,-0.02592003689674205
2023-09-12,0.026654161568650414
2023-09-13,0.01528956036711282
2023-09-14,0.011870739692642074
2023-09-15,0.0026006171627044328
2023-09-16,-0.001518755875352329
2023-09-17,-0.0012832501161511578
2023-09-18,0.008294723552398242
2023-09-19,0.017075246134672373
2023-09-20,-0.00290724465500225
2023-09-21,-0.02080107760178318
2023-09-22,0.0004492514240630463
2023-09-23,-6.686879658768241e-06
2023-09-24,-0.01213588594546644
2023-09-25,0.0015864178176880905
2023-09-26,-0.0030887894396227633
2023-09-27,0.005167086436411061
2023-09-28,0.02537992888096885
2023-09-29,-0.004064392478456136
2023-09-30,0.0020881352448591795
2023-10-01,0.037668241913332734
2023-10-02,-0.016186709920936293
2023-10-03,-0.003661597010505724
2023-10-04,0.013467601347721292
2023-10-05,-0.01379463216164356
2023-10-06,0.01935684447622399
2023-10-07,0.0007958817661306572
2023-10-08,-0.001206700034343422
2023-10-09,-0.012579594744121514
2023-10-10,-0.006984500217130485
2023-10-11,-0.018900326735168282
2023-10-12,-0.0043359541366684295
2023-10-13,0.003945769916393171
2023-10-14,-2.4866332556272575e-05
2023-10-15,0.011091823470242623
2023-10-16,0.05006744695824206
2023-10-17,-0.0036367703063566736
2023-10-18,-0.0030759792019486865
2023-10-19,0.013818840741083749
2023-10-20,0.033535830870205396
2023-10-21,0.007932597562652743
2023-10-22,0.002523007395046406
2023-10-23,0.10309890521346299
2023-10-24,0.02464145540134477
2023-10-25,0.017736456610143003
2023-10-26,-0.010033147199696724
2023-10-27,-0.007226928505637331
2023-10-28,0.005301518539129857
2023-10-29,0.013168432293093613
2023-10-30,-0.0010457086417764438
2023-10-31,0.004794395311462418
2023-11-01,0.022195613001625203
2023-11-02,-0.014081557224217889
2023-11-03,-0.005893770145759425
2023-11-04,0.010073356782761111
2023-11-05,-0.0009360829177728069
2023-11-06,-0.0003419285416157436
2023-11-07,0.011593090279608864
2023-11-08,0.005973294692089626
2023-11-09,0.029107827327892632
2023-11-10,0.01691989303173269
2023-11-11,-0.0047145338500075296
2023-11-12,-0.002249209321512735
2023-11-13,-0.014901395821212304
2023-11-14,-0.026428838121854925
2023-11-15,0.06592844558740318
2023-11-16,-0.04555929205565723
2023-11-17,0.012222842746045792
2023-11-18,-0.000300039994658885
2023-11-19,0.021889527372586093
2023-11-20,0.0024182537251242753
2023-11-21,-0.04437779006078835
2023-11-22,0.045192824521265385
2023-11-23,-0.003812712499291715
2023-11-24,0.011549062275727495
2023-11-25,0.0020283973558654633
2023-11-26,-0.008404730932136117
2023-11-27,-0.006002091789647501
2023-11-28,0.01548599794884531
2023-11-29,0.0007244373065387055
2023-11-30,-0.0038497596002547985
2023-12-01,0.025879947957747618
2023-12-02,0.020356874575942596
2023-12-03,0.012717964611113297
2023-12-04,0.05006972516793251
2023-12-05,0.05003682455553493
2023-12-06,-0.007581629055975703
2023-12-07,-0.010372985662227885
2023-12-08,0.02018673414826888
2023-12-09,-0.009976252913108663
2023-12-10,0.0012284421841561866
2023-12-11,-0.05792335792051162
2023-12-12,0.005004157345118276
2023-12-13,0.03475299863154757
2023-12-14,0.0031062756659134827
2023-12-15,-0.025432678020983368
2023-12-16,0.007401888090740938
2023-12-17,-0.02072563201266564
2023-12-18,0.030433584522719714
2023-12-19,-0.008282083715112631
2023-12-20,0.032687613405284255
2023-12-21,0.0049688697318006625
2023-12-22,0.002934864092908329
2023-12-23,-0.005872083923035065
2023-12-24,-0.01653939964043194
2023-12-25,0.013879063861056418
2023-12-26,-0.025055253200995553
2023-12-27,0.021694364920222586
2023-12-28,-0.01876027694786908
2023-12-29,-0.012396896798793966
2023-12-30,0.0013658151137276864
2023-12-31,0.002568622223877659
2024-01-01,0.0450049945064126
2024-01-02,0.017900939051301412
2024-01-03,-0.04692812036242189
2024-01-04,0.03108057856532498
2024-01-05,-0.0003900067727314882
2024-01-06,-0.003928567037593367
2024-01-07,-0.0010479313368322307
2024-01-08,0.06889378335779228
2024-01-09,-0.017687130611972357
2024-01-10,0.010577584004972662
2024-01-11,-0.005558733892443213
2024-01-12,-0.07581464687080208
2024-01-13,-0.0002516769882185965
2024-01-14,-0.0244177193838242
2024-01-15,0.01712351907901466
2024-01-16,0.015124600939588229
2024-01-17,-0.009553782672285682
2024-01-18,-0.034639725632667706
2024-01-19,0.00863620644230223
2024-01-20,0.0011336255217606617
2024-01-21,-0.0028752933279206916
2024-01-22,-0.049064374667218136
2024-01-23,0.008560013431039293
2024-01-24,0.005810521700930993
2024-01-25,-0.0035747525934159974
2024-01-26,0.04715459322091098
2024-01-27,0.007250269707417489
2024-01-28,-0.002005242826170095
2024-01-29,0.029799801358818767
2024-01-30,-0.007753530092744043
2024-01-31,-0.00861423582021903
2024-02-01,0.011581441842771323
2024-02-02,0.0025556346111748063
2024-02-03,-0.0044831659668692625
2024-02-04,-0.009505619472114146
2024-02-05,0.0017632602500394778
2024-02-06,0.009986338686479135
2024-02-07,0.028630850081180936
2024-02-08,0.022188248784866804
2024-02-09,0.040741037427910465
2024-02-10,0.013236801662479536
2024-02-11,0.010940478338881565
2024-02-12,0.034461993507690414
2024-02-13,-0.004319233922406296
2024-02-14,0.041900916949929146
2024-02-15,0.0021583350882306007
2024-02-16,0.004267512618200353
2024-02-17,-0.009532306269177337
2024-02-18,0.008895163192163213
2024-02-19,-0.006588364620277343
2024-02-20,0.009767068832988945
2024-02-21,-0.008524364120598982
2024-02-22,-0.010305082651198116
2024-02-23,-0.011168964874795462
2024-02-24,0.016540904827679226
2024-02-25,0.003143945229742817
2024-02-26,0.053914352844811164
2024-02-27,0.04700762695380023
2024-02-28,0.09493531994124749
2024-02-29,-0.020900898468654838
2024-03-01,0.020298739001094468
2024-03-02,-0.006578811548619723
2024-03-03,0.01833832389535761
2024-03-04,0.08173591649219114
2024-03-05,-0.06628402455760396
2024-03-06,0.03613733749494208
2024-03-07,0.012384196927533564
2024-03-08,0.020539401213709896
2024-03-09,0.0029105240064184468
2024-03-10,0.007604594828588107
2024-03-11,0.04497430707429584
2024-03-12,-0.008909905479502545
2024-03-13,0.022414410239567806
2024-03-14,-0.0230819028918976
2024-03-15,-0.027911980219644583
2024-03-16,-0.05891115205258901
2024-03-17,0.04708722796395115
2024-03-18,-0.0123120859035869
2024-03-19,-0.08343356981432348
2024-03-20,0.09692504638897836
2024-03-21,-0.03566706353999505
2024-03-22,-0.02615044343853401
2024-03-23,0.004444134671348854
2024-03-24,0.04951388799118828
2024-03-25,0.04052464020923141
2024-03-26,0.00041486463910467286
2024-03-27,-0.007608353371227561
2024-03-28,0.018567460837021654
2024-03-29,-0.01204502883045766
2024-03-30,-0.0035414711944022903
2024-03-31,0.02424203264779501
2024-04-01,-0.022871394296192005
2024-04-02,-0.061047985989492126
2024-04-03,0.008156830210526378
2024-04-04,0.038314642609167615
2024-04-05,-0.009797320875087778
2024-04-06,0.015602971156545964
2024-04-07,0.006770270726916605
2024-04-08,0.03270935878474601
2024-04-09,-0.03479403115822832
2024-04-10,0.0209558550176423
2024-04-11,-0.007469744331340511
2024-04-12,-0.04088948430588779
2024-04-13,-0.05021729270691988
2024-04-14,0.03004089104268326
2024-04-15,-0.03517737178558533
2024-04-16,0.006080330797783695
2024-04-17,-0.03972884891052719
2024-04-18,0.03649124077498622
2024-04-19,0.005208661031110617
2024-04-20,0.018026421268684478
2024-04-21,-0.0010431180502996629
2024-04-22,0.029433758205850147
2024-04-23,-0.006439574982440521
2024-04-24,-0.03208044676017341
2024-04-25,0.0031863484195515657
2024-04-26,-0.011265004482557628
2024-04-27,-0.005272966802647994
2024-04-28,-0.004823625063903991
2024-04-29,0.011533090916022948
2024-04-30,-0.050191249309274655
2024-05-01,-0.03929695449375714
2024-05-02,0.014924669552331737
2024-05-03,0.06370405294167747
2024-05-04,0.015926845790239064
2024-05-05,0.002185896653241981
2024-05-06,-0.013574390387488533
2024-05-07,-0.01309542885757653
2024-05-08,-0.018398626419713127
2024-05-09,0.03043115176709965
2024-05-10,-0.035799920573900024
2024-05-11,1.5356984674586016e-05
2024-05-12,0.010768936188532141
2024-05-13,0.023646747788683697
2024-05-14,-0.02144084393922019
2024-05-15,0.07659609250545496
2024-05-16,-0.01563225228621834
2024-05-17,0.02790508695432159
2024-05-18,-0.0016564833198177142
2024-05-19,-0.009895869986810912
2024-05-20,0.07800174241430358
2024-05-21,-0.018358253231772315
2024-05-22,-0.01446030042296964
2024-05-23,-0.017255976976508713
2024-05-24,0.008781729788116976
2024-05-25,0.010796524727518797
2024-05-26,-0.010796814497022966
2024-05-27,0.012791671360530277
2024-05-28,-0.015827408107827234
2024-05-29,-0.01051485738366742
2024-05-30,0.011644282841286824
2024-05-31,-0.012778150001159894
2024-06-01,0.0031933460054698326
2024-06-02,0.0006596674454519835
2024-06-03,0.015544720172089965
2024-06-04,0.025622992224831664
2024-06-05,0.007298724608017615
2024-06-06,-0.004581363662391591
2024-06-07,-0.01999201273457618
2024-06-08,-0.0005308786729295578
2024-06-09,0.00493781012787653
2024-06-10,-0.0019485261992140401
2024-06-11,-0.03136496113771259
2024-06-12,0.013502581655740586
2024-06-13,-0.021757960505889518
2024-06-14,-0.011164543099157487
2024-06-15,0.0027253941690672523
2024-06-16,0.006768999939568809
2024-06-17,-0.0022321747830370553
2024-06-18,-0.02029695827328193
2024-06-19,-0.0027701435671353414
2024-06-20,-0.00202647819256907
2024-06-21,-0.011298352821403679
2024-06-22,0.0024397531859308152
2024-06-23,-0.01668075089399379
2024-06-24,-0.04595356431233677
2024-06-25,0.025336630415439876
2024-06-26,-0.016072632592061153
2024-06-27,0.013048951973404943
2024-06-28,-0.020853310881755127
2024-06-29,0.009403861104374522
2024-06-30,0.029413551620566913
2024-07-01,0.002771094932125795
2024-07-02,-0.013093697885290578
2024-07-03,-0.02990687070088416
2024-07-04,-0.05311634426354228
2024-07-05,-0.005534237213954074
2024-07-06,0.02896391234041995
2024-07-07,-0.042097439142912196
2024-07-08,0.015326802715911692
2024-07-09,0.02299844211812685
2024-07-10,-0.004598069730556098
2024-07-11,-0.006885432015347748
2024-07-12,0.009670444019596935
2024-07-13,0.023013827240820017
2024-07-14,0.026266900915231206
2024-07-15,0.06715755212726138
2024-07-16,0.003499237870556282
2024-07-17,-0.01502916014346345
2024-07-18,-0.0022571629283560934
2024-07-19,0.042768734230136385
2024-07-20,0.0067979482134701286
2024-07-21,0.014753144342986024
2024-07-22,-0.00835268752223095
2024-07-23,-0.02452573786440093
2024-07-24,-0.008426492953570563
2024-07-25,0.00619673448871394
2024-07-26,0.032455548053117234
2024-07-27,-0.0014537411892032726
2024-07-28,0.006525726007755361
2024-07-29,-0.021037797689324123
2024-07-30,-0.009262185475442442
2024-07-31,-0.023893373992326827
2024-08-01,0.011424614182306447
2024-08-02,-0.06032105869640059
2024-08-03,-0.011967302150066583
2024-08-04,-0.04223983565450573
2024-08-05,-0.07098647891315102
2024-08-06,0.03783671505322772
